,Age,Attrition,DailyRate,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree
623,30,0,1012,75,3761,2373,9,0,12,3,1,10,3,2,5,4,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
624,53,0,661,78,10934,20715,7,1,18,3,1,35,3,3,5,2,0,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
625,45,0,930,74,10761,19239,4,1,12,3,1,18,2,3,5,4,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
626,32,0,638,91,5175,22162,5,0,12,3,1,9,3,2,5,3,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
627,52,0,890,81,13826,19028,3,0,22,4,0,31,3,3,9,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
628,37,0,342,66,6334,24558,4,0,19,3,2,9,2,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
629,28,0,1169,63,4936,23965,1,0,13,3,1,6,6,3,5,1,0,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
630,22,0,1230,33,4775,19146,6,0,22,4,2,4,2,1,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
631,44,0,986,62,2818,5044,2,1,24,4,1,10,2,2,3,2,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
632,42,0,1271,35,2515,9068,5,1,14,3,0,8,2,3,2,1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
633,36,0,1278,77,2342,8635,0,0,21,4,0,6,3,3,5,4,0,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
634,25,0,141,98,4194,14363,1,1,18,3,0,5,3,3,5,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
635,35,0,607,66,10685,23457,1,1,20,4,1,17,2,3,17,14,5,15,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
636,35,1,130,96,2022,16612,1,1,19,3,1,10,3,2,10,2,7,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
637,32,0,300,61,2314,9148,0,0,12,3,1,4,2,3,3,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
638,25,0,583,87,4256,18154,1,0,12,3,0,5,1,4,5,2,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
639,49,0,1418,36,3580,10554,2,0,16,3,1,7,2,3,4,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
640,24,0,1269,46,3162,10778,0,0,17,3,0,6,2,2,5,2,3,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
641,32,0,379,48,6524,8891,1,0,14,3,1,10,3,3,10,8,5,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
642,38,0,395,98,2899,12102,0,0,19,3,1,3,3,3,2,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
643,42,0,1265,95,5231,23726,2,1,13,3,1,17,1,2,5,3,1,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
644,31,0,1222,48,2356,14871,3,1,19,3,1,8,2,3,6,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
645,29,1,341,48,2800,23522,6,1,19,3,3,5,3,3,3,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
646,53,0,868,73,11836,22789,5,0,14,3,1,28,3,3,2,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
647,35,0,672,78,10903,9129,3,0,16,3,0,16,2,3,13,10,4,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
648,37,0,1231,54,2973,21222,5,0,15,3,1,10,3,3,5,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
649,53,0,102,72,14275,20206,6,0,18,3,0,33,0,3,12,9,3,8,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
650,43,0,422,33,5562,21782,4,0,13,3,1,12,2,2,5,2,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
651,47,0,249,35,4537,17783,0,1,22,4,1,8,2,3,7,6,7,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
652,37,0,1252,32,7642,4814,1,1,13,3,0,10,2,3,10,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
653,50,0,881,98,17924,4544,1,0,11,3,1,31,3,3,31,6,14,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
654,39,0,1383,42,5204,7790,8,0,11,3,2,13,2,3,5,4,0,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
655,33,0,1075,57,2277,22650,3,1,11,3,1,7,4,4,4,3,0,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
656,32,1,374,87,2795,18016,1,1,24,4,0,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
657,29,0,1086,62,2532,6054,6,0,14,3,3,8,5,3,4,3,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
658,44,0,661,61,2559,7508,1,1,13,3,0,8,0,3,8,7,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
659,28,0,821,98,4908,24252,1,0,14,3,0,4,3,3,4,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
660,58,1,781,57,2380,13384,9,1,14,3,1,3,3,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
661,43,0,177,55,4765,23814,4,0,21,4,1,4,2,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
662,20,1,500,49,2044,22052,1,0,13,3,0,2,3,2,2,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
663,21,1,1427,65,2693,8870,1,0,19,3,0,1,3,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
664,36,0,1425,68,6586,4821,0,1,17,3,1,17,2,2,16,8,4,11,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665,47,0,1454,65,3294,13137,1,1,18,3,0,3,3,2,3,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
666,22,1,617,34,4171,10022,0,1,19,3,1,4,3,4,3,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
667,41,1,1085,57,2778,17725,4,1,13,3,1,10,1,2,7,7,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
668,28,0,995,77,2377,9834,5,0,18,3,1,6,2,3,2,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
669,39,1,1122,70,2404,4303,7,1,21,4,0,8,2,1,2,2,2,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
670,27,0,618,76,2318,17808,1,0,19,3,0,1,2,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
671,34,0,546,83,2008,6896,1,0,14,3,2,1,3,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
672,42,0,462,68,6244,7824,7,0,17,3,0,10,6,3,5,4,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
673,33,0,1198,100,2799,3339,3,1,11,3,0,6,1,3,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
674,58,0,1272,37,10552,9255,2,1,13,3,1,24,3,3,6,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
675,31,0,154,41,2329,11737,3,0,15,3,0,13,2,4,7,7,5,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
676,35,0,1137,51,4014,19170,1,1,25,4,1,10,2,1,10,6,0,7,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
677,49,0,527,51,7403,22477,4,0,11,3,1,29,3,2,26,9,1,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
678,48,0,1469,51,2259,5543,4,0,17,3,2,13,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
679,31,0,1188,45,6932,24406,1,0,13,3,1,9,2,2,9,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
680,36,0,188,65,4678,23293,2,0,18,3,0,8,6,3,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
681,38,0,1333,80,13582,16292,1,0,13,3,1,15,3,3,15,12,5,11,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
682,32,0,1184,70,2332,3974,6,0,20,4,0,5,3,3,3,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
683,25,1,867,36,2413,18798,1,1,18,3,3,1,2,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
684,40,0,658,67,9705,20652,2,0,12,3,1,11,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
685,26,0,1283,52,4294,11148,1,0,12,3,0,7,2,3,7,7,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
686,41,0,263,59,4721,3119,2,1,13,3,0,20,3,3,18,13,2,17,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
687,36,0,938,79,2519,12287,4,0,21,4,0,16,6,3,11,8,3,9,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
688,19,1,419,37,2121,9947,1,1,13,3,0,1,3,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
689,20,1,129,84,2973,13008,1,0,19,3,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
690,31,0,616,41,5855,17369,0,1,11,3,2,10,2,1,9,7,8,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
691,40,0,1469,35,3617,25063,8,1,14,3,1,3,2,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
692,32,0,498,93,6725,13554,1,0,12,3,1,8,2,4,8,7,6,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
693,36,1,530,51,10325,5518,1,1,11,3,1,16,6,3,16,7,3,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
694,33,0,1069,42,6949,12291,0,0,14,3,0,6,3,3,5,0,1,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
695,37,1,625,46,10609,14922,5,0,11,3,0,17,2,1,14,1,11,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
696,45,0,805,57,4447,23163,1,0,12,3,0,9,5,2,9,7,0,8,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
697,29,0,1404,84,2157,18203,1,0,15,3,1,3,5,3,3,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
698,35,0,1219,86,4601,6179,1,0,16,3,0,5,3,3,5,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
699,52,0,1053,70,17099,13829,2,0,15,3,1,26,2,2,9,8,7,8,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
700,58,1,289,51,2479,26227,4,0,24,4,0,7,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
701,53,0,1376,45,14852,13938,6,0,13,3,1,22,3,4,17,13,15,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
702,30,0,231,62,7264,9977,5,0,11,3,1,10,2,4,8,4,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
703,38,0,152,85,5666,19899,1,1,13,3,0,6,1,3,5,3,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
704,35,0,882,92,7823,6812,6,0,13,3,1,12,2,3,10,9,0,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
705,39,0,903,41,7880,2560,0,0,18,3,0,9,3,3,8,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
706,40,1,1479,100,13194,17071,4,1,16,3,0,22,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
707,47,0,1379,64,5067,6759,1,1,19,3,0,20,3,4,19,10,2,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
708,36,0,1229,84,5079,25952,4,0,13,3,2,12,3,3,7,7,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
709,31,1,335,46,2321,10322,0,1,22,4,0,4,0,3,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
710,33,0,722,38,17444,20489,1,0,11,3,0,10,2,3,10,8,6,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
711,29,1,906,92,2404,11479,6,1,20,4,0,3,5,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
712,33,0,461,53,3452,17241,3,0,18,3,0,5,4,3,3,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
713,45,0,974,91,2270,11005,3,0,14,3,2,8,2,3,5,3,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
714,50,0,1126,66,17399,6615,9,0,22,4,1,32,1,2,5,4,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
715,33,0,827,84,5488,20161,1,1,13,3,1,6,2,3,6,5,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
716,41,0,840,64,19419,3735,2,0,17,3,1,21,2,4,18,16,0,11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
717,27,0,1134,37,2811,12086,9,0,14,3,1,4,2,3,2,2,2,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
718,45,0,248,42,3633,14039,1,1,15,3,1,9,2,3,9,8,0,8,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
719,47,0,955,83,4163,8571,1,1,17,3,0,9,0,3,9,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720,30,1,138,48,2132,11539,4,1,11,3,0,7,2,3,5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
721,50,0,939,95,13973,4161,3,1,18,3,1,22,2,3,12,11,1,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
722,38,0,1391,66,2684,12127,0,0,17,3,1,3,0,2,2,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
723,46,0,566,75,10845,24208,6,0,13,3,1,13,3,3,8,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
724,24,0,1206,41,4377,24117,1,0,15,3,2,5,6,3,4,2,3,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
725,35,1,622,39,3743,10074,1,1,24,4,1,5,2,1,4,2,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
726,31,0,853,96,4148,11275,1,0,12,3,1,4,1,3,4,3,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
727,18,0,287,73,1051,13493,1,0,15,3,0,0,2,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
728,54,0,1441,56,10739,13943,8,0,11,3,1,22,2,3,10,7,0,8,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
729,35,0,583,57,10388,6975,1,1,11,3,1,16,3,2,16,10,10,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
730,30,0,153,73,11416,17802,0,1,12,3,3,9,4,2,8,7,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
731,20,1,1097,98,2600,18275,1,1,15,3,0,1,2,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
732,30,1,109,60,2422,25725,0,0,17,3,0,4,3,3,3,2,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
733,26,0,1066,32,5472,3334,1,0,12,3,0,8,2,3,8,7,1,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
734,22,0,217,94,2451,6881,1,0,15,3,1,4,3,2,4,3,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
735,48,0,277,97,4240,13119,2,0,13,3,0,19,0,3,2,2,2,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736,48,0,1355,78,10999,22245,7,0,14,3,0,27,3,3,15,11,4,8,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
737,41,0,549,42,5003,23371,6,0,14,3,0,8,6,3,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
738,39,0,466,65,12742,7060,1,0,16,3,1,21,3,3,21,6,11,8,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
739,27,0,1055,47,4227,4658,0,0,18,3,1,4,2,3,3,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
740,35,0,802,45,3917,9541,1,0,20,4,1,3,4,2,3,2,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
741,42,0,265,90,18303,7770,6,0,13,3,0,21,3,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
742,50,0,804,64,2380,20165,4,0,18,3,0,8,5,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
743,59,0,715,69,13726,21829,3,1,13,3,0,30,4,3,5,3,4,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
744,37,1,1141,61,4777,14382,5,0,15,3,0,15,2,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,55,0,135,62,6385,12992,3,1,14,3,2,17,3,3,8,7,6,7,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746,41,0,247,55,19973,20284,1,0,22,4,2,21,3,3,21,16,5,10,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
747,38,0,1035,42,6861,4981,8,1,12,3,0,19,1,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
748,26,1,265,79,4969,21813,8,0,18,3,0,7,6,3,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
749,52,1,266,57,19845,25846,1,0,15,3,1,33,3,3,32,14,6,9,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
750,44,0,1448,53,13320,11737,3,1,18,3,1,23,2,3,12,11,11,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
751,50,0,145,95,6347,24920,0,0,12,3,1,19,3,3,18,7,0,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
752,36,1,885,43,2743,8269,1,0,16,3,0,18,1,3,17,13,15,14,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
753,39,0,945,82,10880,5083,1,1,13,3,0,21,2,3,21,6,2,8,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
754,33,0,1038,88,2342,21437,0,0,19,3,0,3,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
755,45,0,1234,90,17650,5404,3,0,13,3,1,26,4,4,9,3,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
756,32,0,1109,69,4025,11135,9,0,12,3,0,10,2,3,8,7,7,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
757,34,0,216,75,9725,12278,0,0,11,3,1,16,2,2,15,1,0,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
758,59,0,1089,66,11904,11038,3,1,14,3,1,14,1,1,6,4,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
759,45,0,788,36,2177,8318,1,0,16,3,0,6,3,3,6,3,0,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
760,53,0,124,38,7525,23537,2,0,12,3,1,30,2,3,15,7,6,12,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
761,36,1,660,81,4834,7858,7,0,14,3,1,9,3,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
762,26,1,342,57,2042,15346,6,1,14,3,1,6,2,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
763,34,0,1333,87,2220,18410,1,1,19,3,1,1,2,3,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
764,28,0,1144,74,1052,23384,1,0,22,4,0,1,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
765,38,0,1186,44,2821,2997,3,0,16,3,1,8,2,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
766,50,0,1464,62,19237,12853,2,1,11,3,1,29,2,2,8,1,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
767,37,0,124,35,4107,13848,3,0,15,3,0,8,3,2,4,3,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
768,40,0,300,74,8396,22217,1,0,14,3,1,8,3,2,7,7,7,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
769,26,0,921,66,2007,25265,1,0,13,3,2,5,5,3,5,3,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
770,46,0,430,40,19627,21445,9,0,17,3,2,23,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
771,54,0,1082,41,10686,8392,6,0,11,3,1,13,4,3,9,4,7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
772,56,0,1240,63,2942,12154,2,0,19,3,1,18,4,3,5,4,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
773,36,0,796,51,8858,15669,0,0,11,3,0,15,2,2,14,8,7,8,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
774,55,0,444,40,16756,17323,7,0,15,3,0,31,3,4,9,7,6,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
775,43,0,415,79,10798,5268,5,0,13,3,1,18,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
776,20,1,769,54,2323,17205,1,1,14,3,0,2,3,3,2,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
777,21,1,1334,36,1416,17258,1,0,13,3,0,1,6,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
778,46,0,1003,74,4615,21029,8,1,23,4,3,19,2,3,16,13,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
779,51,1,1323,34,2461,10332,9,1,12,3,3,18,2,4,10,0,2,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
